,id,priceLabel,name,brandId,brandName,imageLink,desc,vendor,print,material,cashmere
b'92',b'457711274',b'39.5',b'Polo Ralph Lauren Silk-Tie Journal',b'462',b'Polo Ralph Lauren',b'http://bim.shopstyle.com/pim/26/13/261318f34cd26e77cc217e1fcb12c491_best.jpg',"b'Designed with a multitude of narrow-ruled pages and a lustrous ribbon bookmark, this handsome journal features a twill cover with an allover pattern of diagonal stripes and embroidered shield crests inspired by a silk tie. <ul> <li>Filled with narrow-ruled paper.</li> <li>8"" H x 5\xc2\xbe"" L x \xc2\xbe"" D. Silk. Nylon. Imported.</li> </ul>'",b'Ralph Lauren',b'_striped',b'_silk',b'False'
b'93',b'454339430',b'85.0',b'Polo Ralph Lauren Striped Silk Repp Bow Tie',b'462',b'Polo Ralph Lauren',b'http://bim.shopstyle.com/pim/1e/97/1e97a6c642e7160e3badeb48697e7da6_best.jpg',"b'Crafted in Italy from luxe silk repp, this handsome bow tie features a sophisticated striped pattern. <ul> <li>Expertly hand-stitched to achieve the perfect proportions.</li> <li>Pointed tips.</li> <li>Self-tie.</li> <li>100% silk. Dry clean. Made in Italy.</li> </ul>'",b'Ralph Lauren',b'_striped',b'_silk',b'False'
b'94',b'458648941',b'95.0',"b""Kenzo 'Eye' bow tie""",b'2498',b'Kenzo',b'http://bim.shopstyle.com/pim/2a/10/2a107a74b25c2bbaab5582c5f70c8c5c_best.jpg',"b""Black silk 'Eye' bow tie from Kenzo featuring a rear clip fastening.""",b'farfetch.com',b'unknown',b'_silk',b'False'
b'95',b'430214697',b'78.44',b'Missoni Vintage patterned tie',b'1673',b'Missoni',b'http://bim.shopstyle.com/pim/ff/24/ff24dff837913c78595d437eab7e6c85_best.jpg',b'Pale yellow silk tie from Missoni Vintage featuring a multicoloured polka dot print and a pointed tip. Please note that vintage items are not new and therefore might have minor imperfections.',b'farfetch.com',b'_print',b'_silk',b'False'
b'96',b'454638477',b'90.34',b'Lanvin woven bow tie',b'1487',b'Lanvin',b'http://bim.shopstyle.com/pim/17/ee/17ee1b63e45cb2af2cd48d7f5311fa29_best.jpg',b'Blue silk woven bow tie from Lanvin featuring a hook fastening and a internal logo patch.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'98',b'451386631',b'129.65',b'Lanvin textured woven tie',b'1487',b'Lanvin',b'http://bim.shopstyle.com/pim/b5/bc/b5bc88cc60e3ec8897be6c36aa92bb48_best.jpg',b'Navy blue silk textured woven tie from Lanvin.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'99',b'464401006',b'180.0',b'Alexander McQueen skull jacquard tie',b'689',b'Alexander McQueen',b'http://bim.shopstyle.com/pim/53/54/535439e2e83c6046ce8102a6c5cc7ede_best.jpg',b'Blue silk skull jacquard tie from Alexander McQueen featuring a pointed tip.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'100',b'424378956',b'200.0',b'GG pattern tie.',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/21/3b/213b1167bcb45baadd8b1502565938d7_best.jpg',"b'<ul> <li>navy with blue GG</li> <li>handmade</li> <li>100% silk jacquard</li> <li>3.2""""W x 54.6""""L</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'101',b'460362381',b'205.0',"b'Ermenegildo Zegna Micro Box Neat Silk Tie, Yellow'",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/37/7f/377fc90e034b709bc3909646ef4ddf69_best.jpg',"b'<ul><li>Ermenegildo Zegna silk neat tie.</li><li>Printed micro-box design.</li><li>3 1/2""W at widest.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'102',b'461445757',b'190.0',"b'Salvatore Ferragamo Fox Silk Tie, Navy'",b'1948',b'Salvatore Ferragamo',b'http://bim.shopstyle.com/pim/8c/a3/8ca3baec6abd2402695b9782d7ec9668_best.jpg',b'<ul><li>Salvatore Ferragamo fox-print silk tie.</li><li>Made in Italy.</li></ul>',b'Neiman Marcus',b'_print',b'_silk',b'False'
b'119',b'456446326',b'175.0',b'Neil Barrett Black & White Silk Micro Lightning Tie',b'7860',b'Neil Barrett',b'http://bim.shopstyle.com/pim/15/7b/157b12f0038422fabbb4082ec21e87c3_best.jpg',"b'Slim tie in black. Lightning bolt pattern woven throughout in white. Feed-through loop at back. Tonal stitching. Approx. 58"" length, 2"" width. 100% silk. Made in Italy'",b'SSENSE',b'unknown',b'_silk',b'False'
b'121',b'453795654',b'185.0',b'Thom Browne Windowpane & Horn-Pattern Jacquard Neck Tie',b'25337',b'Thom Browne',b'http://bim.shopstyle.com/pim/be/88/be88babbe0af086503bfebec6f877097_best.jpg',"b'Thom Browne burgundy and navy windowpane and horn-pattern silk jacquard neck tie. 2.25"" width, approximately. Keeper loop at back. Available in Burgundy/Navy. Silk. Dry clean. Made in U.S.'",b'Barneys New York',b'unknown',b'_silk',b'False'
b'122',b'456357512',b'154.0',b'Alexander McQueen Micro-dot silk tie',b'689',b'Alexander McQueen',b'http://bim.shopstyle.com/pim/9d/80/9d80cfec0803514cda012e61c921d154_best.jpg',"b'<ul><li>Silver and black micro-dot jacquard, silk</li><li>Silver and black signature skull jacquard detail</li><li>Classic shape</li><li>Black silk lining</li><li>100% silk.</li><li>Dry clean</li><li>Country of Origin: Italy</li></ul>'",b'MATCHESFASHION.COM',b'unknown',b'_silk',b'False'
b'124',b'462306941',b'50.0',b'Burberry Tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/b2/ff/b2fff01b8bf75e396531e6592dc60507_best.jpg',"b""Men's navy, red and multicolor Burberry silk necktie with geometric design throughout.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'125',b'461789186',b'60.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/8d/d7/8dd762bd8bc44ec056fa5ac56e9d5782_best.jpg',"b""Men's Tan silk printed tie.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'126',b'461792699',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/4e/da/4edaaf6b504cbd243bc1e81e921b8d74_best.jpg',"b""Men's navy, red and multicolor Herm\xc3\xa8s silk necktie with animal motif.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'128',b'456706413',b'140.0',b'Band Of Outsiders bow tie',b'7514',b'Band Of Outsiders',b'http://bim.shopstyle.com/pim/11/27/1127dda07428e8c4c39885f00616816b_best.jpg',b'Red silk bow tie from Band Of Outsiders featuring embroidered details and a clip on fastening.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'129',b'458506794',b'133.94',"b""Burberry London 'Smoked check' pointed tip tie""",b'870',b'Burberry',b'http://bim.shopstyle.com/pim/80/82/8082cf2c11ca03183ac54874d0821bc4_best.jpg',"b""Red silk 'Smoked check' pointed tip tie from Burberry.""",b'farfetch.com',b'unknown',b'_silk',b'False'
b'130',b'455430694',b'89.0',b'Boss Hugo Boss patterned tie',b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/d0/7b/d07bb6003c35f34bb5a300e61b37ec3c_best.jpg',"b'Dark blue, white and beige silk patterned tie from Boss Hugo Boss featuring a branded rear patch, a pointed tip and a geometric pattern.'",b'farfetch.com',b'unknown',b'_silk',b'False'
b'131',b'445814603',b'117.87',b'Burberry London printed tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/bc/c4/bcc4ceda65f6662d9953406931ca454a_best.jpg',b'Grey and purple silk printed tie from Burberry London featuring a pointed tip and a striped print.',b'farfetch.com',b'_striped',b'_silk',b'False'
b'132',b'451776166',b'98.84',b'Lanvin moped print tie',b'1487',b'Lanvin',b'http://bim.shopstyle.com/pim/a9/4e/a94e47ed1665ae19f4b75dbeb4a4fa90_best.jpg',b'Pink silk moped print tie from Lanvin featuring a pointed tip.',b'farfetch.com',b'_print',b'_silk',b'False'
b'134',b'458360259',b'150.02',b'Gucci printed tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/7d/d2/7dd2a82919a271c98fe5d9141cd78b07_best.jpg',b'Blue silk printed tie from Gucci featuring a polka dot pattern.',b'farfetch.com',b'_print',b'_silk',b'False'
b'135',b'461377447',b'161.0',b'Burberry London Wide-stripe silk tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/cd/79/cd79052812c49b365ea87d738d15353c_best.jpg',"b'<ul><li>Tonal-blue wide diagonal stripes, silk</li><li>Cornflower-blue embroidered logo</li><li>100% silk. </li><li>Dry clean </li><li>Country of origin: UK</li></ul>'",b'MATCHESFASHION.COM',b'_striped',b'_silk',b'False'
b'136',b'450711186',b'170.0',b'Patterned Woven Silk Bow Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/5b/f6/5bf61d0b3f3054a1764d921533b4516d_best.jpg',b'<ul> <li>black and light brown</li> <li>100% silk</li> <li>Made in Italy</li> </ul>',b'Gucci',b'unknown',b'_silk',b'False'
b'139',b'461567292',b'285.0',"b'Ermenegildo Zegna Quindici Large-Paisley Silk Tie, Orange'",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/ee/34/ee34c4f9a46703a4e0267bb2b402eb01_best.jpg',"b'<ul><li>Ermenegildo Zegna Quindici silk tie with large-paisley print. </li><li>The tail end of a Quindici tie features its hallmark: the actual screen rotation used to finish each and every design. </li><li>3 1/2"" at widest. </li><li>Dry clean. </li><li>Handmade in Italy. </li></ul>'",b'Neiman Marcus',b'_print',b'_silk',b'False'
b'144',b'464768270',b'195.0',b'5cm Skull Printed Silk Tie',b'689',b'Alexander McQueen',b'http://bim.shopstyle.com/pim/98/22/98229dbb1ae93390ff5c5b7b48fe6e27_best.jpg',"b""<li>Width: 5cm</li> <li>'Prince de galles' silk</li> <li>Made in Italy</li>""",b'LUISAVIAROMA',b'unknown',b'_silk',b'False'
b'147',b'456595881',b'65.0',b'Italian silk tie in double stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/31/a5/31a552259955f375f6bc17f38dff9fc2_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one sports a classic stripe (there\'s a reason stripes never go out of style) and instantly elevates just about anything else you\'re wearing. Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>Italian silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_striped',b'_silk',b'False'
b'156',b'453636763',b'195.0',b'Alexander McQueen Charcoal & White Pin Dot Tie',b'689',b'Alexander McQueen',b'http://bim.shopstyle.com/pim/92/1b/921b7164033d516906b8636f55ffd219_best.jpg',"b'Wide silk tie in charcoal grey. Pin dot pattern throughout in white. Signature skull at outer tip in red. Tonal stitching. Approx. 57"" length, 2.75"" width. 100% silk. Made in Italy'",b'SSENSE',b'unknown',b'_silk',b'False'
b'158',b'462287964',b'165.0',b'Burberry London Grey The Beat Check Silk Tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/7a/71/7a7143b14eaef1b5cd75727d21236133_best.jpg',"b'Silk tie in tones of grey. Signature \'The Beat\' check throughout. Feed-through loop at back. Tonal stitching. Approx. 56"" length x 2.75"" width. 100% silk. Made in Italy'",b'SSENSE',b'unknown',b'_silk',b'False'
b'160',b'454438066',b'160.0',b'Armani Collezioni Herringbone-Stripe Jacquard Neck Tie',b'747',b'Armani Collezioni',b'http://bim.shopstyle.com/pim/f3/65/f365fcacad990a24e877645c7c354b3c_best.jpg',"b'Armani Collezioni silver and navy herringbone-stripe silk jacquard neck tie. 3.5"" width, approximately. Keeper loop at back. Lined. Silk. Available in Silver/Navy. Dry clean. Made in Italy.'",b'Barneys New York',b'_striped',b'_silk',b'False'
b'163',b'462483319',b'75.0',b'Prada Tie',b'1847',b'Prada',b'http://bim.shopstyle.com/pim/7c/25/7c255387200bc1f808be06852cd2cb2a_best.jpg',"b""Men's black, grey and beige Prada silk printed skinny necktie.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'164',b'462634554',b'125.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/b0/d6/b0d62b5ad06ca4944d01adf36d52d90e_best.jpg',"b""Men's red, yellow and navy Herm\xc3\xa8s silk necktie with horsebit motif.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'165',b'462907284',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/2e/cd/2ecd21489e9d5c73b104f44ea149e806_best.jpg',"b""Men's slate Herm\xc3\xa8s silk printed necktie.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'166',b'461789532',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/13/89/1389b2e744a09b36baa9801c0f2d65fd_best.jpg',"b""Men's red Herm\xc3\xa8s silk print tie.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'167',b'461789811',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/48/5c/485c930388b1177f83a0eda50aa150b4_best.jpg',"b""Men's crimson, silver-tone and black Herm\xc3\xa8s silk necktie with turtle motif throughout.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'168',b'462481646',b'60.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/dd/57/dd57d7b6713cced7484c02ef5b3fdfdd_best.jpg',"b""Men's red, tan and multicolor Herm\xc3\xa8s silk necktie with logging motif.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'169',b'462633357',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/62/ef/62efd5f6d1006a4d4977b7c14fcc35f2_best.jpg',"b""Men's light pink, light blue and light yellow Herm\xc3\xa8s silk necktie with H motif.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'170',b'462653152',b'140.0',b'Lanvin Polka-Dot Silk Bow Tie',b'1487',b'Lanvin',b'http://bim.shopstyle.com/pim/ea/f9/eaf96e0a24e7e7e7db776e2ea191dacb_best.jpg',"b""Make a rakish impression with Lanvin 's luxurious silk-satin bow tie. The navy and white polka-dot design makes a dashing alternative to black - set it off against a sharp-collared shirt at parties. <ul> <li>Navy and white polka-dot silk-satin bow tie</li> <li>Pre-tied style, adjustable neck strap</li> <li>Hook and eye fastening</li> <li>100% silk</li> <li>Dry clean</li> </ul>""",b'MR PORTER',b'unknown',b'_silk',b'False'
b'171',b'457958061',b'150.0',b'Paul Smith floral pattern tie',b'1795',b'Paul Smith',b'http://bim.shopstyle.com/pim/52/1c/521c3a5e115c780d27aa66c62f9e26a3_best.jpg',b'Black silk floral pattern tie from Paul Smith.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'172',b'444127335',b'90.2',b'Gianfranco Ferre Vintage printed tie',b'1219',b'Gianfranco Ferre',b'http://bim.shopstyle.com/pim/64/57/6457e495917155d957c08223903a5e96_best.jpg',b'Grey silk tie from Gianfranco Ferre Vintage featuring a white polka dot print and a pointed tip. This item fits true to size. Please note that vintage items are not new and therefore might have minor imperfections. From 1980.',b'farfetch.com',b'_print',b'_silk',b'False'
b'173',b'445813783',b'117.87',b'Burberry London striped tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/fe/ce/fece3ecea4b9ea74d60cc23d635fd5fc_best.jpg',b'Dusty sapphire and pink silk striped tie from Burberry London featuring a pointed tip and an embroidered logo.',b'farfetch.com',b'_striped',b'_silk',b'False'
b'174',b'447171608',b'162.61',b'Brioni printed tie',b'859',b'Brioni',b'http://bim.shopstyle.com/pim/25/84/2584e2193293ef39f41d9c7f065863d1_best.jpg',b'Blue silk printed tie from Brioni featuring a pointed tip and a striped print.',b'farfetch.com',b'_striped',b'_silk',b'False'
b'175',b'462309730',b'160.73',b'Herm\xc3\xa8s Vintage ship print tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/bd/fb/bdfbeefca9f524f486c16a093a36b13f_best.jpg',b'Red silk ship print tie from Herm\xc3\xa8s Vintage circa 1990 featuring a pointed tip and a front logo patch to the rear. Please note that vintage items are not new and therefore might have minor imperfections.',b'farfetch.com',b'_print',b'_silk',b'False'
b'176',b'448673532',b'129.65',b'Lanvin diamond check embossed tie',b'1487',b'Lanvin',b'http://bim.shopstyle.com/pim/8b/de/8bde365ad972581964dd6ff9f495d901_best.jpg',b'Blue silk diamond check embossed tie from Lanvin featuring an embossed internal logo stamp and a pointed tip.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'177',b'436981234',b'90.2',b'Salvatore Ferragamo Vintage mixed print tie',b'1948',b'Salvatore Ferragamo',b'http://bim.shopstyle.com/pim/24/50/24500aa974edcc3c02ac8860c673f12e_best.jpg',b'Navy blue silk tie from Salvatore Ferragamo featuring a ducks and geometric shapes print . Please note that vintage items are not new and therefore might have minor imperfections.',b'farfetch.com',b'_print',b'_silk',b'False'
b'178',b'444128493',b'124.19',b'Herm\xc3\xa8s Vintage patterned tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/a3/e0/a3e0b16a073aa0c4493273417186c1a9_best.jpg',b'Red and white silk patterned tie from Herm\xc3\xa8s Vintage featuring a pointed tip and a printed logo. This item is true to fit.',b'farfetch.com',b'_print',b'_silk',b'False'
b'179',b'462310117',b'64.29',b'Pierre Cardin Vintage jacquard patterned tie',b'7913',b'Pierre Cardin',b'http://bim.shopstyle.com/pim/06/88/0688af358f21be30169215476ae900e0_best.jpg',"b""Burgundy silk jacquard patterned tie from Pierre Cardin Vintage featuring a floral pattern, a logo tag and from the 1980's. Please note that vintage items are not new and therefore might have minor imperfections.""",b'farfetch.com',b'unknown',b'_silk',b'False'
b'180',b'458916562',b'138.17',b'Etro paisley pattern tie',b'1146',b'Etro',b'http://bim.shopstyle.com/pim/90/14/90144e09b43067fd5317f32d3c263393_best.jpg',b'Blue silk blend paisley pattern tie from Etro.',b'farfetch.com',b'_paisley',b'_silk',b'False'
b'181',b'458360173',b'150.02',b'Gucci printed tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/b7/12/b712d2f5edefa607bcbe1dfe1f433a8c_best.jpg',b'Grey and black silk printed tie from Gucci featuring a polka dot print and branded rear patch.',b'farfetch.com',b'_print',b'_silk',b'False'
b'182',b'460964055',b'178.26',b'Kiton polka dot pointed tip tie',b'1452',b'Kiton',b'http://bim.shopstyle.com/pim/c2/dc/c2dc058cc2af2cc19eaf6d24f9b57f47_best.jpg',b'Brown and blue silk polka dot pointed tip tie from Kiton.',b'farfetch.com',b'_polkadot',b'_silk',b'False'
b'186',b'445814459',b'117.87',b'Burberry London patterned tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/ce/99/ce99db7b36a1215ab2f051311c4c38c9_best.jpg',b'Grey silk patterned tie from Burberry London featuring a pointed tip and a geometric pattern.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'187',b'461309041',b'190.0',b'Drakes London polka dot tie',b'2861',b'Drakes',b'http://bim.shopstyle.com/pim/cd/54/cd5435e985f2ea86461f837131338344_best.jpg',b'Navy silk polka dot tie from Drakes London featuring a ribbed design.',b'farfetch.com',b'_polkadot',b'_silk',b'False'
b'188',b'444592532',b'117.87',b'Burberry London embroidered tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/d2/b0/d2b0318288a05284d229a50fa517b1aa_best.jpg',b'Forest green silk tie from Burberry London featuring a contrast blue embroidered design and a pointed tip.',b'farfetch.com',b'unknown',b'_silk',b'False'
b'189',b'453573165',b'174.0',b'Gucci Circle-jacquard silk tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/78/ea/78ea757597beceea4d9108d7667082a4_best.jpg',"b'<ul><li>Matte blue, high-shine blue and silver-grey circle-jacquard, silk</li><li>Black GG-jacquard lining</li><li>100% silk.</li><li>Dry clean</li><li>Country of Origin: Italy</li></ul>'",b'MATCHESFASHION.COM',b'unknown',b'_silk',b'False'
b'190',b'456357447',b'119.0',b'Paul Smith Shoes & Accessories Cycling rabbit-jacquard silk tie',b'1795',b'Paul Smith',b'http://bim.shopstyle.com/pim/90/c9/90c9ee525752959e023a965ac6439566_best.jpg',"b'<ul><li>Navy, silk</li><li>White bicycle and multicoloured rabbit jacquard</li><li>Contrast black, light-pink and green rose-jacquard twill lining</li><li>100% silk</li><li>Dry clean only</li><li>Country of origin: Italy</li></ul>'",b'MATCHESFASHION.COM',b'unknown',b'_silk',b'False'
b'191',b'453676196',b'180.0',b'Alexander McQueen Woven Silk Tie',b'689',b'Alexander McQueen',b'http://bim.shopstyle.com/pim/fa/bc/fabc4a7ec4ea8425069060dcc3dfdf77_best.jpg',"b'A signature skull motif accentuates the regimented dot pattern of a slim tie woven in Italy from fine silk. <ul> <li>2 1/8"" width; 58 1/4"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Alexander McQueen; made in Italy.</li> <li>Men\'s Designer.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
